"OutcomeType","gender","hasName","ageWeeks","isDog","isMix","month","weekday","hourOfDay","isFixed","newBreed","newColor"
"Transfer","Female","1",260,"1","1",6,"Wednesday",13,"1","Pit Bull Mix","Red/White"
"Transfer","Female","1",24,"1","1",10,"Thursday",14,"1","Chihuahua Longhair Mix","White"
"Adoption","Female","1",364,"0","1",12,"Tuesday",11,"1","Domestic Shorthair Mix","Brown Tabby"
"Euthanasia","Male","0",208,"1","1",8,"Tuesday",12,"0","Miniature Poodle Mix","White"
"Adoption","Female","0",8,"1","0",1,"Saturday",18,"1","Other","Black/Brown"
"Return_to_owner","Female","1",52,"1","1",10,"Tuesday",17,"0","Chihuahua Shorthair Mix","Tricolor"
"Transfer","Male","1",364,"0","1",8,"Monday",13,"1","Siamese Mix","Other"
"Adoption","Female","1",52,"1","1",11,"Sunday",17,"1","Chihuahua Shorthair Mix","Other"
"Return_to_owner","Male","1",52,"1","1",1,"Wednesday",11,"0","Boxer Mix","Brown"
"Adoption","Male","1",4,"0","1",7,"Sunday",14,"0","Domestic Shorthair Mix","Blue"
"Return_to_owner","Male","1",208,"1","1",2,"Monday",18,"1","Chihuahua Shorthair Mix","White"
"Adoption","Male","1",52,"1","1",2,"Monday",15,"1","Labrador Retriever Mix","Black"
"Adoption","Female","1",32,"0","1",10,"Friday",17,"1","Domestic Shorthair Mix","Black/White"
"Transfer","Male","0",16,"0","1",8,"Sunday",9,"0","Domestic Shorthair Mix","Blue Tabby"
"Euthanasia","Male","0",104,"1","0",12,"Wednesday",12,"0","Other","Black"
"Adoption","Male","1",104,"1","1",11,"Sunday",17,"1","German Shepherd Mix","Black/Tan"
"Adoption","Female","1",52,"1","0",4,"Monday",11,"1","Other","Black/White"
"Transfer","Female","1",8,"0","1",12,"Monday",16,"0","Domestic Shorthair Mix","Other"
"Adoption","Female","1",24,"0","1",11,"Wednesday",7,"1","Domestic Shorthair Mix","Black"
"Adoption","Female","1",208,"1","1",12,"Tuesday",20,"1","Miniature Poodle Mix","Black/Tan"
"Adoption","Male","1",8,"0","1",9,"Sunday",17,"1","Domestic Shorthair Mix","Black"
"Return_to_owner","Male","1",520,"1","1",1,"Friday",11,"1","Chihuahua Shorthair Mix","Tan"
"Transfer","Male","1",16,"1","1",5,"Monday",17,"1","Pit Bull Mix","Black/White"
"Adoption","Male","1",4,"1","0",12,"Friday",18,"1","Other","Tan"
"Transfer","Male","0",2,"0","1",10,"Monday",18,"0","Domestic Shorthair Mix","Blue"
"Transfer","Unknown","0",1,"0","1",5,"Thursday",14,"0","Domestic Medium Hair Mix","Other"
"Transfer","Female","1",156,"0","1",5,"Sunday",14,"1","Domestic Shorthair Mix","Black/White"
"Return_to_owner","Female","1",728,"1","1",3,"Sunday",14,"1","Labrador Retriever Mix","Brown"
"Transfer","Male","0",2,"0","1",8,"Monday",14,"0","Domestic Shorthair Mix","Brown Tabby/White"
"Adoption","Male","0",12,"0","1",12,"Tuesday",17,"1","Domestic Shorthair Mix","Black"
"Return_to_owner","Male","1",364,"0","1",4,"Monday",19,"1","Domestic Shorthair Mix","Black"
"Adoption","Female","1",208,"1","1",12,"Saturday",13,"1","Other","Red/White"
"Return_to_owner","Male","0",104,"1","1",7,"Friday",17,"1","Siberian Husky Mix","Black/White"
"Transfer","Female","0",52,"0","1",4,"Monday",9,"0","Domestic Shorthair Mix","Calico"
"Transfer","Male","0",3,"0","1",6,"Tuesday",12,"0","Domestic Shorthair Mix","Blue Tabby/White"
"Euthanasia","Female","0",104,"1","0",12,"Wednesday",17,"0","Other","White/Black"
"Adoption","Female","1",104,"1","0",2,"Monday",18,"1","Other","Brown/White"
"Adoption","Female","1",4,"0","1",8,"Tuesday",17,"1","Siamese Mix","Other"
"Transfer","Female","1",28,"1","1",10,"Friday",12,"0","Pit Bull Mix","Brown/White"
"Transfer","Female","0",1,"1","0",6,"Friday",13,"0","Other","Black/Brown"
"Adoption","Male","0",8,"0","1",11,"Sunday",13,"1","Domestic Medium Hair Mix","Other"
"Transfer","Female","0",12,"1","0",6,"Friday",16,"0","Other","Black"
"Transfer","Male","0",3,"0","1",10,"Saturday",19,"0","Domestic Shorthair Mix","Orange Tabby"
"Adoption","Female","0",8,"0","1",7,"Sunday",18,"1","Domestic Medium Hair Mix","Black/White"
"Return_to_owner","Male","1",156,"1","1",12,"Friday",16,"1","Border Collie Mix","Black/White"
"Return_to_owner","Female","1",104,"1","1",12,"Monday",15,"1","Pit Bull Mix","Chocolate/White"
"Adoption","Male","1",8,"1","1",6,"Wednesday",15,"1","Other","Tan"
"Transfer","Male","1",156,"1","1",11,"Tuesday",13,"0","Pit Bull Mix","White/Brown"
"Transfer","Unknown","0",156,"0","1",9,"Monday",9,"0","Domestic Shorthair Mix","Blue/White"
"Adoption","Male","1",40,"1","1",12,"Saturday",17,"1","Dachshund Mix","Black/Tan"
"Euthanasia","Female","0",104,"1","1",1,"Friday",14,"0","Pit Bull Mix","Other"
"Adoption","Male","1",12,"0","1",6,"Tuesday",14,"1","Domestic Shorthair Mix","Brown Tabby"
"Return_to_owner","Female","1",52,"1","1",5,"Wednesday",14,"1","Border Collie Mix","Tricolor"
"Transfer","Female","1",52,"1","1",9,"Saturday",17,"1","Rottweiler Mix","Black/Tan"
"Return_to_owner","Male","1",52,"1","1",5,"Wednesday",18,"1","Shih Tzu Mix","Other"
"Adoption","Male","1",104,"1","1",3,"Friday",17,"1","Other","Other"
"Euthanasia","Male","1",4,"0","1",5,"Wednesday",17,"0","Domestic Shorthair Mix","Orange Tabby/White"
"Adoption","Female","0",16,"0","1",7,"Friday",18,"1","Domestic Shorthair Mix","Tortie"
"Transfer","Male","0",52,"1","1",9,"Monday",18,"1","Other","Other"
"Adoption","Female","1",208,"1","0",1,"Sunday",16,"1","Other","Black/White"
"Adoption","Female","1",40,"1","0",10,"Friday",18,"1","Other","Other"
"Transfer","Male","0",208,"1","1",6,"Monday",12,"0","Labrador Retriever Mix","Brown"
"Transfer","Female","1",4,"0","1",10,"Wednesday",15,"0","Domestic Shorthair Mix","Brown Tabby"
"Adoption","Female","0",8,"0","1",7,"Saturday",17,"1","Domestic Medium Hair Mix","Blue Tabby"
"Adoption","Male","0",52,"1","1",1,"Saturday",10,"1","Other","White/Brown"
"Adoption","Male","1",32,"0","1",4,"Monday",12,"1","Domestic Medium Hair Mix","Other"
"Adoption","Female","1",364,"1","1",3,"Saturday",18,"1","Labrador Retriever Mix","Other"
"Return_to_owner","Female","1",8,"1","1",12,"Saturday",19,"1","Other","Other"
"Adoption","Female","0",40,"1","1",11,"Sunday",19,"1","Other","Other"
"Adoption","Male","0",20,"1","1",9,"Saturday",15,"1","Labrador Retriever Mix","Brown/White"
"Return_to_owner","Male","1",24,"1","1",7,"Thursday",18,"1","Labrador Retriever Mix","Black"
"Adoption","Female","0",16,"0","1",12,"Friday",16,"1","Domestic Shorthair Mix","Calico"
"Adoption","Female","1",16,"0","1",11,"Wednesday",13,"1","Domestic Shorthair Mix","Brown Tabby"
"Transfer","Male","1",16,"1","0",2,"Monday",9,"0","Other","White/Tan"
"Transfer","Female","1",104,"1","1",6,"Tuesday",13,"1","Australian Cattle Dog Mix","Other"
"Transfer","Male","1",364,"0","1",11,"Tuesday",9,"1","Domestic Shorthair Mix","Orange Tabby/White"
"Transfer","Female","1",52,"1","1",11,"Monday",0,"1","Catahoula Mix","Brown Brindle/White"
"Transfer","Male","0",52,"0","1",8,"Sunday",9,"0","Domestic Shorthair Mix","Orange Tabby"
"Adoption","Female","1",52,"1","1",12,"Wednesday",16,"1","Chihuahua Shorthair Mix","Tan"
"Transfer","Female","0",8,"0","1",8,"Friday",15,"0","Domestic Shorthair Mix","Brown Tabby"
"Adoption","Female","1",24,"0","1",2,"Sunday",18,"1","Domestic Shorthair Mix","Other"
"Return_to_owner","Male","1",16,"0","1",8,"Friday",11,"1","Domestic Shorthair Mix","Black/White"
"Adoption","Female","0",16,"0","1",7,"Saturday",14,"1","Other","Other"
"Return_to_owner","Female","1",260,"1","0",7,"Saturday",18,"1","Other","Black"
"Return_to_owner","Male","1",624,"1","1",10,"Friday",11,"0","Pit Bull Mix","White"
"Adoption","Male","1",36,"1","0",2,"Monday",13,"1","Other","Brown Brindle"
"Transfer","Male","1",40,"0","1",9,"Wednesday",12,"1","Domestic Medium Hair Mix","Other"
"Return_to_owner","Male","1",156,"1","1",5,"Friday",18,"1","American Bulldog Mix","Black/White"
"Transfer","Female","0",2,"0","1",4,"Monday",14,"0","Domestic Shorthair Mix","Brown Tabby"
"Return_to_owner","Female","0",16,"0","1",6,"Sunday",19,"1","Domestic Shorthair Mix","Tortie"
"Adoption","Female","0",8,"0","1",7,"Sunday",17,"1","Domestic Medium Hair Mix","Black"
"Transfer","Male","0",52,"0","1",12,"Tuesday",9,"0","Domestic Shorthair Mix","Brown Tabby"
"Return_to_owner","Male","1",104,"1","1",2,"Friday",12,"1","Miniature Schnauzer Mix","Other"
"Transfer","Male","0",104,"0","1",9,"Monday",15,"1","Domestic Shorthair Mix","Brown Tabby"
"Adoption","Female","1",104,"0","1",2,"Wednesday",17,"1","Domestic Shorthair Mix","Calico"
"Transfer","Female","0",4,"1","0",9,"Tuesday",17,"0","Other","Black/White"
"Adoption","Male","1",8,"0","1",11,"Saturday",13,"1","Domestic Medium Hair Mix","Blue Tabby/White"
"Transfer","Female","0",16,"1","1",7,"Saturday",12,"0","Chihuahua Shorthair Mix","Black"
"Transfer","Female","1",104,"1","0",1,"Saturday",13,"1","Other","Brown/White"
"Adoption","Female","1",312,"1","1",5,"Monday",15,"1","Border Collie Mix","Black/White"
"Return_to_owner","Female","1",260,"1","1",9,"Wednesday",12,"0","Labrador Retriever Mix","Other"
"Transfer","Male","1",104,"1","1",11,"Thursday",11,"1","Other","Brown/White"
"Adoption","Female","1",104,"1","1",12,"Thursday",18,"1","Dachshund Mix","Tan/White"
"Euthanasia","Male","0",676,"0","1",9,"Monday",13,"1","Other","Other"
"Return_to_owner","Male","1",780,"1","1",7,"Wednesday",13,"0","Labrador Retriever Mix","Other"
"Transfer","Female","0",52,"0","1",5,"Sunday",13,"0","Domestic Shorthair Mix","Black/White"
"Transfer","Female","0",32,"0","1",9,"Wednesday",15,"0","Domestic Shorthair Mix","Tortie"
"Transfer","Female","1",52,"1","0",10,"Saturday",13,"1","Other","Brown"
"Return_to_owner","Male","1",104,"1","1",10,"Wednesday",11,"1","Chihuahua Shorthair Mix","Other"
"Return_to_owner","Male","1",156,"1","1",7,"Monday",13,"1","Other","Tan/White"
"Transfer","Female","0",4,"0","1",5,"Friday",14,"0","Domestic Shorthair Mix","Black"
"Transfer","Female","0",32,"0","1",9,"Thursday",9,"0","Domestic Shorthair Mix","Other"
"Adoption","Female","1",12,"0","1",1,"Thursday",10,"1","Domestic Shorthair Mix","Brown Tabby/White"
"Transfer","Male","0",4,"0","1",6,"Wednesday",14,"0","Domestic Shorthair Mix","Black"
"Transfer","Female","0",0.43,"0","1",6,"Wednesday",12,"0","Domestic Shorthair Mix","Tortie"
"Adoption","Male","1",16,"1","1",7,"Monday",18,"1","German Shepherd Mix","Black/Brown"
"Transfer","Female","0",8,"1","0",6,"Monday",12,"0","Other","Black/White"
"Return_to_owner","Male","1",364,"1","0",6,"Monday",19,"1","Other","Tan/White"
"Return_to_owner","Male","1",208,"1","1",7,"Friday",15,"1","Other","White/Black"
"Adoption","Male","1",208,"0","1",2,"Friday",15,"1","Domestic Shorthair Mix","Brown Tabby"
"Adoption","Male","1",104,"1","0",4,"Monday",17,"1","Other","Other"
"Transfer","Male","1",104,"1","1",1,"Tuesday",14,"1","Labrador Retriever Mix","Black"
"Adoption","Female","1",52,"1","0",4,"Wednesday",16,"1","Other","Brown/White"
"Return_to_owner","Female","1",156,"1","0",11,"Wednesday",12,"1","Other","White"
"Euthanasia","Male","1",364,"1","1",6,"Wednesday",10,"1","Pit Bull Mix","Tan/White"
"Adoption","Female","1",8,"1","1",2,"Saturday",15,"1","Pit Bull Mix","White/Black"
"Return_to_owner","Female","1",104,"1","1",4,"Sunday",15,"1","Border Collie Mix","Black/White"
"Transfer","Female","0",2,"0","1",5,"Wednesday",17,"0","Domestic Shorthair Mix","Black/White"
"Transfer","Unknown","0",104,"0","1",6,"Monday",9,"0","Domestic Shorthair Mix","Blue"
"Transfer","Female","0",104,"0","1",7,"Wednesday",9,"0","Domestic Shorthair Mix","Blue/White"
"Adoption","Male","1",32,"1","1",1,"Saturday",13,"1","Labrador Retriever Mix","Black/White"
"Adoption","Male","1",8,"0","1",8,"Wednesday",7,"1","Domestic Medium Hair Mix","Other"
"Transfer","Male","1",24,"0","1",8,"Thursday",16,"1","Other","Other"
"Transfer","Male","1",156,"1","1",10,"Wednesday",12,"1","Rat Terrier Mix","White/Tan"
"Transfer","Male","0",4,"0","1",4,"Tuesday",11,"0","Domestic Shorthair Mix","Brown Tabby"
"Transfer","Male","0",1,"0","1",9,"Tuesday",18,"0","Domestic Shorthair Mix","Black/White"
"Adoption","Female","1",52,"1","0",5,"Monday",13,"1","Other","Black"
"Return_to_owner","Female","1",104,"1","1",10,"Tuesday",18,"1","Pit Bull Mix","White/Black"
"Transfer","Female","1",208,"1","1",6,"Friday",16,"0","American Bulldog Mix","White/Tan"
"Adoption","Male","1",156,"1","1",8,"Sunday",13,"1","Labrador Retriever Mix","Black"
"Adoption","Male","1",12,"1","1",9,"Sunday",17,"1","Other","Black/Brown"
"Transfer","Female","1",12,"0","1",10,"Thursday",13,"0","Domestic Shorthair Mix","Torbie"
"Transfer","Male","0",52,"0","1",5,"Wednesday",8,"1","Domestic Shorthair Mix","Black/White"
"Return_to_owner","Female","1",104,"0","1",8,"Monday",8,"1","Domestic Shorthair Mix","Tortie"
"Return_to_owner","Female","1",156,"1","0",4,"Saturday",16,"1","Other","Other"
"Transfer","Female","1",8,"0","1",12,"Wednesday",12,"1","Domestic Medium Hair Mix","Orange Tabby/White"
"Transfer","Female","1",52,"1","1",10,"Tuesday",13,"1","Other","White/Black"
"Transfer","Female","1",8,"1","0",11,"Thursday",14,"0","Other","White"
"Adoption","Male","1",8,"0","1",1,"Saturday",14,"1","Siamese Mix","Other"
"Transfer","Female","1",52,"1","1",6,"Friday",14,"1","Boxer Mix","Red"
"Transfer","Unknown","0",3,"0","1",6,"Monday",14,"0","Domestic Longhair Mix","Blue Tabby"
"Return_to_owner","Female","1",156,"1","1",11,"Friday",17,"1","Chihuahua Shorthair Mix","Black/Tan"
"Transfer","Female","0",8,"1","0",11,"Friday",12,"0","Other","Other"
"Euthanasia","Female","0",20,"0","1",3,"Sunday",9,"0","Domestic Shorthair Mix","Black/White"
"Transfer","Female","0",52,"0","1",10,"Saturday",9,"0","Domestic Shorthair Mix","Black"
"Return_to_owner","Female","1",156,"1","1",3,"Monday",15,"1","Catahoula Mix","Other"
"Adoption","Female","1",16,"0","1",12,"Sunday",18,"1","Domestic Shorthair Mix","Brown Tabby/White"
"Transfer","Male","1",416,"1","1",8,"Tuesday",12,"1","Dachshund Mix","Red"
"Return_to_owner","Female","1",52,"1","0",10,"Thursday",17,"1","Other","Tan/White"
"Adoption","Female","1",32,"1","1",3,"Monday",18,"1","Other","Black/White"
"Return_to_owner","Male","1",52,"1","1",11,"Wednesday",11,"1","Labrador Retriever Mix","Black"
"Adoption","Male","1",312,"1","1",6,"Monday",17,"1","Rat Terrier Mix","Brown/White"
"Transfer","Male","0",3,"0","1",5,"Thursday",15,"0","Domestic Shorthair Mix","White/Black"
"Adoption","Female","1",8,"1","1",12,"Friday",17,"1","Labrador Retriever Mix","Black/Tan"
"Transfer","Unknown","0",3,"0","1",9,"Tuesday",14,"0","Domestic Shorthair Mix","Brown Tabby/White"
"Transfer","Female","0",3,"0","1",12,"Wednesday",14,"0","Domestic Shorthair Mix","Calico"
"Transfer","Unknown","0",1,"0","1",4,"Wednesday",11,"0","Domestic Shorthair Mix","Black"
"Euthanasia","Male","1",208,"1","1",2,"Sunday",15,"1","Pit Bull Mix","Black/White"
"Transfer","Female","1",52,"1","1",2,"Thursday",11,"1","Labrador Retriever Mix","Black/White"
"Return_to_owner","Female","1",416,"1","1",4,"Tuesday",16,"1","Other","White/Brown"
"Transfer","Male","1",32,"0","1",10,"Thursday",12,"1","Domestic Shorthair Mix","Orange Tabby"
"Adoption","Female","1",44,"0","1",1,"Wednesday",17,"1","Domestic Shorthair Mix","Black"
"Transfer","Female","1",104,"1","0",4,"Tuesday",15,"1","Other","White/Black"
"Adoption","Female","1",8,"0","1",9,"Wednesday",11,"1","Domestic Shorthair Mix","Black"
"Adoption","Male","1",16,"0","1",7,"Sunday",18,"1","Domestic Shorthair Mix","Brown Tabby/White"
"Return_to_owner","Male","1",364,"1","0",2,"Monday",12,"1","Other","Other"
"Transfer","Female","1",52,"1","1",8,"Friday",12,"1","Other","Other"
"Transfer","Female","0",52,"1","1",5,"Tuesday",14,"0","Dachshund Mix","Red"
"Euthanasia","Male","1",312,"1","0",12,"Thursday",18,"1","Other","Other"
"Adoption","Male","1",52,"1","1",5,"Friday",11,"1","Labrador Retriever Mix","Tan/White"
"Adoption","Female","0",8,"1","1",7,"Friday",18,"1","Other","Other"
"Adoption","Female","1",104,"1","0",6,"Friday",18,"1","Other","Black/White"
"Transfer","Female","0",8,"1","1",5,"Sunday",11,"0","Labrador Retriever Mix","Other"
"Adoption","Female","1",8,"0","1",6,"Saturday",16,"1","Domestic Shorthair Mix","Other"
"Transfer","Male","0",8,"1","1",5,"Thursday",14,"0","German Shepherd Mix","Black/Tan"
"Transfer","Female","1",4,"0","1",7,"Friday",14,"0","Domestic Shorthair Mix","Torbie"
"Transfer","Female","0",52,"1","1",7,"Sunday",11,"0","Other","White"
"Transfer","Male","0",3,"0","1",7,"Monday",13,"0","Domestic Longhair Mix","Brown Tabby/White"
"Transfer","Unknown","0",3,"0","1",6,"Monday",16,"0","Domestic Shorthair Mix","Brown Tabby/White"
"Transfer","Female","0",32,"1","0",11,"Thursday",0,"1","Other","Other"
"Adoption","Male","1",780,"1","1",8,"Monday",20,"0","Chihuahua Shorthair Mix","Tan"
"Adoption","Female","1",8,"1","1",11,"Tuesday",14,"1","Labrador Retriever Mix","Other"
"Adoption","Female","1",208,"1","1",12,"Sunday",17,"1","Australian Shepherd Mix","Tricolor"
"Adoption","Male","1",104,"0","1",5,"Saturday",15,"1","Siamese Mix","Other"
"Adoption","Male","1",208,"1","0",11,"Saturday",17,"1","Other","Black/White"
"Adoption","Male","1",156,"1","1",6,"Monday",17,"1","Catahoula Mix","White/Brown"
"Adoption","Male","1",156,"1","1",5,"Sunday",13,"1","Other","Other"
"Adoption","Female","0",8,"0","1",9,"Monday",17,"1","Domestic Shorthair Mix","Brown Tabby"
"Transfer","Female","0",104,"0","1",6,"Saturday",9,"0","Domestic Shorthair Mix","Tortie"
"Transfer","Female","1",52,"1","1",11,"Saturday",14,"0","Chihuahua Shorthair Mix","White/Tan"
"Transfer","Female","0",4,"1","1",5,"Saturday",11,"0","German Shepherd Mix","Brown"
"Adoption","Male","0",8,"0","1",7,"Sunday",16,"0","Domestic Shorthair Mix","Black/White"
"Transfer","Male","1",4,"0","1",6,"Monday",16,"0","Domestic Shorthair Mix","Black"
"Euthanasia","Unknown","0",4,"0","1",8,"Saturday",15,"0","Domestic Shorthair Mix","Brown Tabby"
"Transfer","Female","1",104,"0","1",12,"Sunday",12,"0","Domestic Shorthair Mix","Orange Tabby"
"Adoption","Female","1",52,"1","1",10,"Saturday",12,"1","Labrador Retriever Mix","Black/White"
"Transfer","Unknown","0",0.14,"0","1",3,"Sunday",13,"0","Domestic Shorthair Mix","Other"
"Adoption","Male","1",40,"1","1",11,"Monday",17,"1","Other","Other"
"Adoption","Male","1",8,"0","1",9,"Sunday",17,"1","Domestic Medium Hair Mix","Orange Tabby/White"
"Transfer","Male","1",8,"0","1",12,"Monday",12,"0","Domestic Shorthair Mix","Other"
"Adoption","Female","1",8,"0","1",7,"Friday",10,"1","Other","Other"
"Transfer","Female","1",52,"1","0",6,"Sunday",11,"1","Other","Other"
"Adoption","Female","1",8,"0","1",7,"Wednesday",17,"1","Domestic Shorthair Mix","Blue Tabby/White"
"Adoption","Female","0",12,"0","1",7,"Sunday",18,"1","Domestic Shorthair Mix","Other"
"Euthanasia","Female","1",364,"0","1",6,"Sunday",14,"1","Domestic Shorthair Mix","Calico"
"Adoption","Male","1",312,"1","0",3,"Saturday",17,"1","Other","Black"
"Return_to_owner","Female","1",52,"1","0",1,"Monday",14,"1","Other","Other"
"Transfer","Female","0",208,"1","0",2,"Saturday",16,"1","Other","Black/White"
"Adoption","Female","1",32,"1","1",9,"Tuesday",18,"1","Pit Bull Mix","Black/White"
"Adoption","Male","0",208,"1","1",10,"Thursday",17,"1","Other","White"
"Transfer","Male","0",104,"0","1",11,"Friday",14,"0","Domestic Medium Hair Mix","Orange Tabby"
"Transfer","Male","1",520,"1","1",11,"Saturday",12,"0","Chihuahua Shorthair Mix","Other"
"Euthanasia","Male","1",780,"0","1",7,"Monday",14,"1","Domestic Shorthair Mix","Orange Tabby"
"Transfer","Female","0",28,"0","1",3,"Monday",16,"0","Domestic Shorthair Mix","Tortie"
"Transfer","Male","0",52,"1","1",8,"Friday",13,"0","Labrador Retriever Mix","Black"
"Adoption","Female","0",4,"1","1",6,"Tuesday",17,"1","German Shepherd Mix","Other"
"Transfer","Male","0",12,"0","1",12,"Friday",9,"0","Domestic Shorthair Mix","Black"
"Return_to_owner","Male","1",572,"1","1",5,"Wednesday",11,"1","Rat Terrier Mix","Tricolor"
"Adoption","Female","1",156,"1","1",10,"Tuesday",13,"1","Other","Tan/White"
"Adoption","Male","1",24,"1","0",10,"Monday",14,"1","Other","Black/White"
"Adoption","Male","1",52,"1","1",10,"Monday",12,"1","Chihuahua Shorthair Mix","Black/Brown"
"Transfer","Female","0",3,"0","1",10,"Tuesday",18,"0","Domestic Shorthair Mix","Brown Tabby/White"
"Adoption","Female","1",208,"1","1",2,"Wednesday",16,"1","Catahoula Mix","White/Tan"
"Adoption","Female","1",156,"1","1",3,"Wednesday",13,"1","Yorkshire Terrier Mix","Black/Tan"
"Transfer","Male","1",104,"1","0",11,"Friday",16,"1","Other","Other"
"Adoption","Female","1",8,"0","1",12,"Wednesday",11,"1","Domestic Shorthair Mix","Other"
"Transfer","Male","0",24,"1","1",7,"Wednesday",16,"0","Australian Cattle Dog Mix","Other"
